1,0.0982142857143,0.0982142857143,0.00854700854701,0.0,0,0.0,0.03125,0.0426666666667,0.0698689956332,23.0263157895,0
1,0.27619047619,0.207142857143,0.0384615384615,0.25,2,0.0208695652174,0.220689655172,0.0905982905983,0.0648148148148,39.2105263158,0
1,0.105911330049,0.0529556650246,0.0198555956679,0.0,0,0.0,0.1330472103,0.0711562897078,0.0475285171103,84.2105263158,0
1,0.154761904762,0.077380952381,0.0134228187919,0.0,0,0.0,0.120967741935,0.0785340314136,0.0441176470588,37.1052631579,0
1,0.138095238095,0.0690476190476,0.00338983050847,0.0,0,0.0,0.0909090909091,0.0583613916947,0.0621621621622,44.2105263158,0
1,0.344720496894,0.172360248447,0.926605504587,0.5,2,0.028278543655,0.516666666667,0.264344262295,0.0864197530864,71.1842105263,1
1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2,0.215909090909,0.107954545455,0.0363247863248,0.0,0,0.0,0.171875,0.064,0.0829694323144,16.3157894737,0
2,0.236363636364,0.157575757576,0.816239316239,0.25,0,0.0411764705882,0.420689655172,0.892307692308,0.101851851852,28.4210526316,0
2,0.376175548589,0.25078369906,0.592057761733,0.222222222222,1,0.0712171661117,0.515021459227,0.766200762389,0.0950570342205,60.1315789474,1
2,0.261363636364,0.174242424242,0.657718120805,0.25,0,0.0650154798762,0.524193548387,0.910994764398,0.1,25.5263157895,0
2,0.157575757576,0.0787878787879,0.0898305084746,0.0,1,0.00823529411765,0.304545454545,0.434343434343,0.0756756756757,31.1842105263,0
2,0.201581027668,0.134387351779,0.0275229357798,0.0,0,0.0208034433286,0.4,0.745901639344,0.0493827160494,49.7368421053,0
2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
3,0.0958333333333,0.0958333333333,0.00854700854701,0.0,0,0.0,0.0859375,0.064,0.0480349344978,22.8947368421,0
3,0.133333333333,0.133333333333,0.0811965811966,0.0,0,0.00666666666667,0.220689655172,0.615384615385,0.0555555555556,40.1315789474,1
3,0.151724137931,0.101149425287,0.0397111913357,0.0,0,0.00490566037736,0.19313304721,0.471410419314,0.0513307984791,83.8157894737,1
3,0.375,0.375,0.38255033557,0.25,0,0.0540350877193,0.693548387097,0.713787085515,0.0794117647059,36.8421052632,1
3,0.133333333333,0.0666666666667,0.0406779661017,0.0,1,0.0,0.154545454545,0.439955106622,0.0459459459459,43.9473684211,0
3,0.220289855072,0.110144927536,0.0,0.0,0,0.0160975609756,0.316666666667,0.741803278689,0.0432098765432,70.3947368421,0
3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4,0.125,0.125,0.0,0.0,0,0.0,0.0859375,0.056,0.0305676855895,12.6315789474,0
4,0.191666666667,0.0958333333333,0.0,0.0,0,0.0,0.172413793103,0.594871794872,0.0277777777778,21.7105263158,0
4,0.159482758621,0.0797413793103,0.0,0.0,0,0.0,0.163090128755,0.454891994917,0.0304182509506,46.0526315789,0
4,0.208333333333,0.208333333333,0.0,0.0,0,0.0239234449761,0.201612903226,0.607329842932,0.0382352941176,20.1315789474,0
4,0.2875,0.2875,0.00508474576271,0.25,0,0.0436363636364,0.140909090909,0.417508417508,0.0243243243243,24.2105263158,1
4,0.336956521739,0.252717391304,0.0275229357798,0.0,1,0.0192165558019,0.333333333333,0.743852459016,0.0246913580247,38.9473684211,0
4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5,0.208333333333,0.104166666667,0.0470085470085,0.0,1,0.0,0.1171875,0.0213333333333,0.0349344978166,18.8157894737,0
5,0.225,0.225,0.811965811966,0.25,0,0.0308771929825,0.344827586207,0.362393162393,0.070987654321,33.0263157895,1
5,0.235632183908,0.235632183908,0.435018050542,0.111111111111,0,0.0357497517378,0.266094420601,0.294790343075,0.0722433460076,69.0789473684,0
5,0.25,0.25,0.657718120805,0.25,0,0.0350877192982,0.435483870968,0.371727748691,0.0941176470588,29.4736842105,0
5,0.15,0.075,0.154237288136,0.0,1,0.0,0.3,0.0886644219978,0.0513513513514,36.0526315789,0
5,0.190217391304,0.126811594203,0.0550458715596,0.0,0,0.0192554557125,0.141666666667,0.100409836066,0.0123456790123,57.8947368421,0
5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1,0.0982142857143,0.0982142857143,0.00854700854701,0.0,0,0.0,0.03125,0.0426666666667,0.0698689956332,23.0263157895,0
1,0.27619047619,0.207142857143,0.0384615384615,0.25,2,0.0208695652174,0.220689655172,0.0905982905983,0.0648148148148,39.2105263158,0
1,0.105911330049,0.0529556650246,0.0198555956679,0.0,0,0.0,0.1330472103,0.0711562897078,0.0475285171103,84.2105263158,0
1,0.154761904762,0.077380952381,0.0134228187919,0.0,0,0.0,0.120967741935,0.0785340314136,0.0441176470588,37.1052631579,0
1,0.138095238095,0.0690476190476,0.00338983050847,0.0,0,0.0,0.0909090909091,0.0583613916947,0.0621621621622,44.2105263158,0
1,0.344720496894,0.172360248447,0.926605504587,0.5,2,0.028278543655,0.516666666667,0.264344262295,0.0864197530864,71.1842105263,1
1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2,0.215909090909,0.107954545455,0.0363247863248,0.0,0,0.0,0.171875,0.064,0.0829694323144,16.3157894737,0
2,0.236363636364,0.157575757576,0.816239316239,0.25,0,0.0411764705882,0.420689655172,0.892307692308,0.101851851852,28.4210526316,0
